Username,Stars,Time,Text,Images
李艾倫,5,7 個月前,如果你想要品嚐一碗好吃的拉麵，那你一定要來「好呷拉麵-大安師大店」！🍜他們的湯頭濃郁，喝上一口就讓人心滿意足，麵條更是Q彈有勁，真的是咬下去超爽口！💪份量十足，吃完絕對不會餓！而且店內環境乾淨，服務人員也非常親切細心，讓人感到賓至如歸。✨我點了雞白豚骨拉麵和醬油豚骨拉麵，還享用了吃到飽的甜品，甜得剛剛好！真的太幸福了～😋 …,"https://lh3.googleusercontent.com/grass-cs/ANxoTn3OpHDNB0DwyygI4D3BigdjIiCZbI-1NOVd0AgasqYvEcspeeBceBSRBqxNYlOXbZnZbdpfmb-I-QCEeJp7QTs6bEDjXcLVYd9cZ9FW-EH2Xaom9PiZ4oLVSGXkru0zhGaeE25-2-GloCE=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2YcJ134Yz1zuVRS_HImVKcKLbkS0lNqEHiM_GgrL938X9orV0PmWL20jLE6Cetp1I5NeBCnNJXfVc0Yoat0ma_2pCtK5o8E5KXuvecuI6iGNF_2tMCrPtyFv_fuYnW3KSIrQW2FDZoxO8U=w300-h450-p-k-no"
Ducky Tu,4,3 個月前,"在店門口
先使用自助點餐機點餐
再入座 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn18FZeGr-NSsnDnUjCGUxLOqHTzFrnF4ybWiJb9ERFn44b_IHDwGr7TFlgEBL048TSarUVdDhl5RAQlfH239_cSfG_aNMr_Vnl_EVSobZ_vN7h9Lei95M1T9tUcefQmYLYuevWfkHemdy4=w600-h450-p-k-no
林超,5,2 個月前,"裝潢、服務很好，但拉麵普通了一點
豆花還不錯，可以試試看","https://lh3.googleusercontent.com/grass-cs/ANxoTn3z_YItaIX1iQkF8952H0PA8cmhzI_qI0kXewA7grRjWzvhzo8qwMY98uA65Pe1OnPpcYX4SNLvgF-sJz0JjcrB5NlUSoi8xp-qX5zLui6Nc1QELnf7l5gUbbPIqXIpIR_VX3je8PLFL_k=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0-rT67hU4mIFPfk3r4BuR4lQIVO3lekNNiF2qloFGZqCTgeT2Is_NY3mFDC_lAE3WPjjMBDA0Tjo72MhKUPxu2wVKkx6Ww6hoRJax3iX8sQnJy8ygO4iyxsdoqOC5gryH_Yv0rGg6t8quC=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn12uEE2v-4UptCXLaVp4pQNA6KHq5QKkoUU3T9AK1RsvFUZTahBFHZVfq68ltMrMnBYFX2QPrXoCg3v8ym7Nd6A6dSXAm_Cqs653ukLxx7ag7ojzCms2wQrqFuSw8cmU4PGlgNGpYd3bN-L=w300-h225-p-k-no"
微風 Way,3,5 個月前,"點了雞白豚骨，結果吃到雞肉是冷的，只有碰到湯的部分有稍微溫溫的，冷天吃冷肉
進店帶位店員把單人客人都塞到擁擠的吧台，明明店內還有60%～70%空位，外面也沒有大排長龍",https://lh3.googleusercontent.com/grass-cs/ANxoTn2Ka-eyLxVOr_3nwPakRJCKA1NIe18wAVJtEir0k9MDPqCoPornp8mCuXMiVB3M39F1moCeqaZCxbGU-0ymDHI3ef3QjAK9sbsXT-zv8w4_5bUgDzH4DTM-4V9Q26Dwkys2Y5GGgWy8ftAP=w600-h450-p-k-no
Yo Yo,5,3 個月前,點了地獄豚骨拉麵，湯頭口感圓潤不死鹹，很好入口，冷冷的天適合吃拉麵，會再回訪,https://lh3.googleusercontent.com/grass-cs/ANxoTn0CxjCJwwkIB5TwjuDHl6eRg8kohWOhpPGUjv6b7a2LeoNkuE6dD_sWqDo7V2_VGAtTXsCLU4T3fRVuPaR02xPwp_XmJmMrdv0gTwusgd_5Z59tSOl0TlItxrGt0PTUVULz-rLCu9R6vpqu=w600-h450-p-k-no
I-Tsung Shen,5,5 個月前,拉麵好吃，環境乾淨又寬敞，太棒了以後可以常常來,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0WKU1VrMiIeCrLoVMQ7Xrg04oJX-xfXtcC0Woc3qz8tOtvzXJiwvRvQ_PUu90IquT5g9z3Sil2z9HXf_FuvXjCPU34NXXeH4zAcap35h3ktwcbnZBkWXba-r8rWIak4Px0K_zVwTikWfDq=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn26eO-uF2vmvs1KR5Oy6F4ztSbquR-ekDHLQI8ibx1iLAFeAJ59qiEqAGBNBFr5jDuQp5q1lprh-kq0_k3U7tHPbWGcxuLmYgyw_ZX-41FzwofB1jTlk10GTGEp17DAwD9G9anEe7z6iu3L=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0GtkYdhgPe0n8dU7qE5ecRvrth13aI04Do3Tfs9gos6qG06pU6ouucuobiZPOsLiGS-xqSff9CpcXByJU8j792_eYhW2pbk6bayUq0fU2KZPSM-UdsKVz5y15memE06fS8QQMOjyXUiog=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3kUj_tttnWrg5oqZhv_1mzr9BJRJRQ60WABUIyWb4oOl5QXXZ_lutspJ6CERKZLAQUbheRTaERgVW9pVHjdmyafSxerO61b0gxqDPVhZGq2IGGd3JibxQCzgJMaPBykkzqceFQ-a-wvzTz=w300-h225-p-k-no"
吳淑芬,5,6 個月前,拉麵湯頭很好，有+30元任意取用豆花、仙草紫米及意仁甜湯環境舒服,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2B7ACZsowOQdiL8cpCgvYtzlaoAGNNwjd_EzR8hNiHH1gdlWGqflW4CrEJlfBX6ceSh4aproOxWSVmJkhn7X4-WfOd2gyHrW3la1rvUdGuek0s0mnSbeelroZ6qVAnI9Kp5AUsSjJH4lM=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3Pk1XK7ztQr9jq917pzLHitfUwPsK9y22ojezocJLTXXBVbPQ3psRyJlhs9NqNJ9zghOkFtsYccm1XFhZpYEbylLTHzsDoLVjLXn2UQicnn-E8h49D8ldaR27a7n3dvA9hfSHYv6EcKfRM=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3MiaNHraEZqVYWc8L2lguYLDQ2E-7t7e6LanW7y02cMDBKkH4V-MsvEo9KkgRRlM4MEGchWD7E3TJowiAE9gIdB_s_50b3mOuyYw3hZCd99X2bzufQ1ycJe9AwYLjMgR_5SFIAeekaQ7zz=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2pYGpm8zB4Yz_b6HjXtfh3XJCmNHUm9bZiO0Nuha_vVLnVLrxZlPX35RQSX4AsFtlv1VzH-DhcQsmZbemKqCwLnYb8vDkFJh0iXmSx_GHmMlJBNtmfK93c_Sid3bCCOZDJzx6jiyZFVwg=w300-h225-p-k-no"
Tina,5,8 個月前,"這款舒肥雞地獄拉麵好吃，
有椒麻辣味，雖然是小辣，但是敢吃辣的我覺得有中辣的口感了，下次要來吃胡椒柚子的拉麵，辣油調味區也好特別，我喜歡，不過太晚去吃甜點都賣完了都沒有了，這家料很敢給舒肥雞好多塊。謝謝好吃。","https://lh3.googleusercontent.com/grass-cs/ANxoTn0q6ECE-J_NRXuIzhSXqrxcE8t_poBkVysyYVoaE7zR0GhBFUOjNCfxnqVyaus69gRDFmhjxJc2JpuMkBDrJLDQGfivdSVKvdfSvTXMW0LJuj5xnQvJ-sr-hfegNogiBQqq_rXDswzoOm4v=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn04Bf1-naojdmPE_G632eeV5pEgNsGUdJ3bmKjqJB40SaJzK-IiRVZF0DSJRrEjYC15SRJvOJ4oqKFAIFfljfez0AUBar6UgjyUjyGZAeCf9A5CeESvboono4UQ76woNgsgMWEoRWJcktQ=w300-h450-p-k-no"
青,1,3 個月前,"很久沒吃到這麼臭的豬肉了，還越咬越酸
湯頭普通，像調理包味
唐心蛋好吃
甜點吧的豆花比拉麵好吃",https://lh3.googleusercontent.com/grass-cs/ANxoTn2-1iwKGg2teD15B1ZQYd5PFWxpWyYhqkODOp76muERbchLbxKwbLpv2NGFpJYVhJN1h0yJbrFzAAl9vDS_QoC9uvfAVTJiQugCuEiVk3y-_qIHxc2xsqzzkSRu4hh6xMU8E_O2RqBfmkM=w600-h450-p-k-no
Wen溫,5,2 個月前,這在我讀的大學附近有家拉麵，湯頭濃厚而不膩，甜點的話可以加點，甜點可以吃到飽，好評,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0Jhi3Lrlepedx-RLO8tWIUn0hDcQWSBPdFiPMzqx3xxiATcoE88o-ytvbzVB0w018BFTugBsjKPs2tx-0NuOQlcJlJXn_ap-tUfkBmbimyztG1XDbpbM8TDyXhiZAaqUdHzRqoAQK2_Rw5=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2m7EzJpVfBDs5x731iDSNbRvMmJS5FNnHxnnqe8S_6Jk2zOQLxrrGQjtrl4t6k4EwSXn9YAI69oEBiB1hiwgyZ0IExhkU7a5IIgAS4C3nqPXXPUkp3zIMqtt0W1bh5Vg1G1YvLxS9qvuis=w300-h450-p-k-no"
魏志軒,5,2 個月前,"想在家就吃到好吃的拉麵看過來～～～
點了青柚胡椒豚骨+雞白腿骨口味
先說來說說湯底 …",
Will Hu,4,3 個月前,"以這個價位的拉麵來說
算不錯了
內用+30還可以甜品吃到飽","https://lh3.googleusercontent.com/grass-cs/ANxoTn1NTqP1h9UM-NbCTL7X7GlgX79pHUoHlO3Rr9C8x5pyazE24LtN-JCW7et42bYtNCzOF8GiMVcwquzsQQjar5tsPXa5BsdocqfXn1uGj17e_joRcYWQf7NvS3Tjc9TNRLL3IvesQWPtTyrq=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2rSY48AN_-q_lpSXgsu0CXyTiVO6pHCrqyNsQSciElntCwqNFipDHBN5JN_ZySySbseN_xARhQW2iVVpsiybThRVQ95Ht06dKio31J7ghF7J06vBVAjoc-6pAqXa_thXICiINaeEC4ItA2=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0MplWxALf0VkRcILJ0-BnPUpGYROgIBX4gn_JwPXkAmTxTBxmPSsNRqbU217Uwo2G4agEU3Kn9Y2JplhAcGoWkTSdKEPTmKfPknd-kRBh7L0TtKKXc_rzYl6mnq-3dNG2YthQ69zSlBNQ=w300-h225-p-k-no"
Carol Chung,5,10 個月前,川香椒麻杏鮑菇好吃，椒香濃，黃金泡菜也夠味，地獄拉麵小辣，能接受，醬油湯頭好喝，唯一美中不足是肉片有些微肉腥味。價格便宜，環境乾淨整潔，可免費續麵,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2GTEnZlbZ3FlICVFaJ3oKs40qohWYzlgJhVm_7UGEeLDqyg0arEgEare7pnf1uQ30-dojiliSUon_D_trMyHmUALtHXA9jS1bA3fV_ikrNB9PGYwE9MjIhNMTnCFMeZXi9a60wTzBFZgM=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0_oaGay43zaJr3yJiJMDtSF0WRJDfTid1EV2to-T5_r14EGZAMuiGbmXq-MnwBqT5dHVnNnrKiM95cFyCut_1B31xgciOqKbgRcM5N2sHZL_SSLHqIM_H0Cjmtp2xsePGHlcUudp630d4=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3x53RRiLIJL_JJnk78flwHzmmVfTudPlPiWMgk74CH2FKER7hv3pKIIQgZ12At6q5cYon09SBFOJrbF5UYembNGhifZuz-hGdi3GZvtX9GGNVPDgASV77CUa5QXrVBa8UAe1f10feXQlpE=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2hfR01plivmHyqjLQXrlYjeHzNc751wAXvgqlDH72jtWwv7KWOwGH4yMzRT-ddyLEUR9cYcW-FjGDh8CpMPco1ZKkDGRWYvzQ77k789asCqwg-opG3J5z6E0kmghrUBExpJ8D7LkaI6ArZ=w300-h225-p-k-no"
evelyn li,5,7 個月前,"點餐是用機器點餐，可以line pay和現金付款。

進去餐廳之後，先去裝甜品，回來時，拉麵已上桌，超級快速！ …","https://lh3.googleusercontent.com/grass-cs/ANxoTn0X3nVsxPY_zXivl7qficWOeTK0oXc17hHZa4ggNvaz_2tOuxsc9fMA_8ATZxn3JWsECFcwQs4K4ChcZD2gl66eIWTQhWofaz7mWll4gtbudyBDqKuqoPMSDqA6XRpnwgtGBsldqTBqifTW=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0jUMjOI61bPc7Ih2mBbjbC1wY2m4OQ3qhpDAgWnDY1K3A0nGLgZfevQ1Rm5XloG3WmHUO1WybrqKvAgb4KZNrb_Uy42qlcV7dXaNkcEsy0my-CXV6yiPqt9uCAmF6DX0KbeRAuRT_66qW0=w300-h450-p-k-no"
Camille,5,10 個月前,"口味很好～湯頭調味好喝（松露.青柚.地獄都很讚）
叉燒肥瘦適中，有+50元多4片叉燒
可以免費加麵，甜點內用也可以無限享用，吃得很飽很滿足！
服務也很好～（沒有收服務費）","https://lh3.googleusercontent.com/grass-cs/ANxoTn07tHCTBBNJ8NhIDXaqqzcz9H10BZBUQ4FJlmbkKlYRdFP3F6SqX2sBSpJEuUJUcqRJ2HUFGuVwURorz3JFN1gCVoEe3YJ55rGq3ksM0ljmNCVb9JpBsJTuckaLeugcLtmtWPKAxKbatJ9m=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn115CxOVM_yEj55eYx9HVu8weqdKeBT_7Ryb-IirYWxvHvHf5vttfl39gLMAoKyDY2Sa4o5lDEfwR85q6HsPbfvKigj0od8yc5ChRcJRsTU1Rtcu7kEOPIUxhN5AL1H_uAvoe5PzsKmRSk=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2OJw49dlR716i-lpj9NoPW-Lao00x5fg0tr3_TPysdOaHOMNdYmeAoNCYnkUGtPprGXcH-ZmFKVmwoXi2ozk6KNXXVs2z5QuW7yXMpiU07aZwSjMqXYDStJWznRY6d2nZj9fzhYx1wdwg=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1ReNvH0P54GGgRgD92gnG6ggiG8--vYdFTQhnqoJ-xdwtFd8wtW9-GxTJBYgimnmxBseBXGM2NV5DLV51gnsL3wgegGSliPLt51WIEKDcxT7NYK3SWawSm7jMT7ays_ulhgH8_oY4WnZA=w300-h225-p-k-no"
何彥儒,5,5 個月前,"好吃 價格可以接受
最重要的是環境很好 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn1MBWj1KO1gnrcX7cgXlDga3TZ0jsTn7hwgzAXCFu_rGjWfRcEluV4l4nkRhhPTe1NzCCnq0Y7ykoazUpOlXLgplWQje46ijH3UNChvp0PTG5o6pwbPHeqX9mVLUUywV_6dugVGncLD87Dl=w600-h450-p-k-no
Rita,5,7 個月前,續麵給的超大方 糖心蛋是整顆的 湯頭很到位 是機器叫餐 都可以客製化 會再回訪的,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0jNw9oNu1C0EAGUosbl_4U-0GizkJkWOOrFQA4D_Q-puU4bNq9yEqYbqA8reK5dLSo4Xu-Zr2fNPu1Xaqh9EQPs4zg43HYKhIA8RFnzyjLdSE8N4JuKr0vlOXpQ3NfsYltvk2EJgQjHKi7=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn12XIYbjHO1EaZpkNaM_bndTKdfQIZ4-Q4znlKsq-PBqpb3UPsDvqXFph0CA1akfN_9sP7p2sp6rODVhcP8lfDJ1Cj975H8OLlIafVLSK9Oa8a70BrU4UIQASZKwE3Mz61JNg9vqM_tdEI1=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2eZbOMba1sh6G3YKDAQfsIPxK-9ERIgptmAaF7OxJuWOmYbW6yjiAFMWDsm4L3jsIQXk2XGnjKCGPlzCTxwHzjf4yqKVDQ3Mg5HCQU8HX8FOBKQetbBLZHGn8MI5j6BPh7MYQmGIHkEwg=w300-h225-p-k-no"
Neil Y,5,4 個月前,很意外在這種學區附近便宜大碗的店家，店員會主動來關心需不需要續麵，第一球免費哦（眼鏡橫條紋店員）給了我一個小小的好心情，感恩感恩🙏 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn2IDuxh5O3c2Tjka1FNkLVruAP6txLqwRCRir8UnyV1a-MS6COPVFf6bq8FssC18-Z9oMAJFY1d4eCNfX_eLKeWVsTBLpmFszgxyArcw2w1GIFLE2dC-sUGmuWhmlfxHr_8CfZIND5WceHz=w600-h450-p-k-no
Lin弘騰,5,5 個月前,"依舊好吃、服務態度也很好，CP值很高！
（吧台座位比較擠，剛好左右為男…😅） …",https://lh3.googleusercontent.com/grass-cs/ANxoTn1vj24OJO2RBP4HhAzbL-urF3ut6Ln-m6kmM9EQR8jls9gkSI_a5zijtfB0ib8jKKS9FnB5rgOvjoC830dCmbS95dYLCX2udsZDm5a6U8AJoHhCAjWFUsroeHvMoH5_RUNj8khse8tcXvRR=w600-h450-p-k-no
野瓶靜,2,5 個月前,"21:50來到店門口, 店員特別開門告知只營業到22:30, 我說OK知道了, 吃到現在22:03已經開始旁邊在翻椅子, 哈囉! 我們還在吃呢! 趕客人這樣趕的??
叉燒超肥難以下嚥, 跟上次差超多.... …","https://lh3.googleusercontent.com/grass-cs/ANxoTn3gaEz0bQerY6JoPdKMrmRLRxLbxIya54lP62F7f7SlxNRFXaTt_Hfz1HWFU6FHpeTRLB37dAfYMtKUQh6B2DCvxLgE1y8c7uORpTMWPmWVfYchc98E2ektMem8n-CincWjPIbglAo1ZBc=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3_WzKQzoHRqld_bh-RQtMGSHed1LYoqSF5onV3mIaczRybxTCkMTgRIgfJG7MYvgspY0wXt3E4nMDcPXWdMwaHnlfPPKe8zxt3Rg575cCp8XQpWZHlQZj0-Ab05yaqNNN0_D5z5WCUGWx4=w300-h450-p-k-no"
