Username,Stars,Time,Text,Images
Wilson Ren,5,2 個月前,超好吃的便當店，菜品跟主餐肉的水準都很高，非常推薦來這裡買！,
廖祥宏,5,4 個月前,這家店剛開幕的時候我就有過來了，他們的餐點很衛生，也很清爽吃起來非常的棒，所以到現在都持續有來購買他們的便當,
linda Wu,5,1 年前,"外賣平台發現的店。cp值超高
排骨跟雞排都很好吃，配菜居然有七種！！（排骨下面是一片小香腸跟豆棗） 飯也很好吃很Q,不會太硬或溼軟，而且還附湯，湯也好喝不會太淡沒味道，整體很滿意！",https://lh3.googleusercontent.com/grass-cs/ANxoTn2ErvRrd0ApuW9oFUTd8n8t3Rf1weFCTbMMsfEdxdn-UHCqJGNLlwysHzA9-9vVTLIeZsIQBoBbIm7LH9fwGg0r1AQKkFrwzD2syGM-ZUHmBEZhkRKm09dzzGKFrm_j7SQ9wmEg=w600-h450-p-k-no
l.m.m,5,3 個月前,"今天第一次點uber外送
個人覺得經濟便宜又實惠
份量很足夠，配菜也蠻豐盛的， …",
Vicky Cheng,5,3 個月前,"這家便當店沒有內用 每天都12到13點左右就差不多賣完了每次想買都沒買到這次11點經過 感覺生意不錯 這次點雞腿便當,打卡還有送紅燒肉唷",
Tw威爾森,4,10 個月前,用餐時段現場買 沒人的情況 還是要等一下子 菜都很清淡 要養身可以吃不錯 炒雞蛋偏油 但個人比較重口味,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2IARdQfUquOc0-INgm-0XmiqRchukNOrVhORhwBDEf2WXBKvFQed8N8xoh76SrQZvi62m_L-794NGWsp-VJYz9bTuQeXS42GZenHosZ-XgPiO2tkew4HYgGafsLWvhB8lwaizQyoNwOcog=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0fCqI4ATWecuU21ZGVglqnu-qyzAqMBX3JJFLSnWuNovhwc2rHbA1t96jl45ZA7nuSSydZOzUhArViq1maJbgtY9AC4c5PhWPFRRiyt4OYkB1v9d3sU4B8dd2GAQ-u4iWoXwsPpqItPNBn=w300-h450-p-k-no"
巴斯,5,8 個月前,"永和不可多得的便當好店
我已經來過4次
飯好吃 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn2WTLKghBtTBsmbADNSnczVQM1rS4mNesq4cFcqkceA6UiiFrnjwpp6cE0s2DJFB48PPgQheX4fWd2UHNUVwoSMuj9USy1PsM2eB52q3njPFyCZ0__eDAWkaKWBvM1SqpvNz91_rGc41qPm=w600-h450-p-k-no
蔣佳芸,5,7 個月前,朋友推薦今天特地來買，店家看起來很乾淨，看到客人的雞排很大份，期待！,https://lh3.googleusercontent.com/grass-cs/ANxoTn1_pUeHBPU63e5M1Yhn-OdV2HbBkh1H0NJDam-N3rZaKi3MeH93z-r0-R2AGLumWbGpIZXP-kRtQP6XbxwuORkmhA34sQKKu1CdD5YzU3BrbATU48F-bVZA8hNgKovlyYBXgaIahLrx1_w=w600-h450-p-k-no
Vivian Hsieh,5,2 個月前,外帶經濟雞排飯，雞排像古早味的雞排，小時候的鹹酥，吃過還會想再吃。讚！,
Wu Yi jhen,5,8 個月前,第一次買 來吃看看！ 附近終於有便當店！生意很好唷～還有每日特餐,https://lh3.googleusercontent.com/grass-cs/ANxoTn1yuucOTerpIunWOUjMaMWQSlmmAEXOLIZam_RJvuDcr2C1mCGkDiVTBBQkbIfQTWJblvfRXTYbNFmI1RjRP1FvID8CZ6lUDrcXn60DZn8GJaA2VLFZRpC99KXyJXAXjPvD2gqbqfeFkZVf=w600-h450-p-k-no
Sen小森,5,3 年前,這家便當店真的是𡘙瘋狂、𡘙好吃、𡘙親民了！到底為什麼配菜好吃就算了，量還多過主菜啦！一整盒120就吃到嫑嫑的，雙主菜+50當兩餐在吃！重點是飯超好吃、整體味道很傳統👍🏻台北已經沒有這種超佛便當店了吧？老闆到底有沒有在賺錢啊🤣 …,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2kaS9KC4kfzVMERp-ihIB2mWscJrqlOkWKUhuKJ6nr-30NDVTja15uNmv1eXCQeuVti2zx3ALder1iaZsmgO09k_c7qyNjngNdX6Zuitsj5EaPRTielukpl4D9GcrHj4FsJh9YeA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn06YkSrhKIe3f4vMU3hBmNH0QUUjohEIz1rc11Gjg-Zu30IcNiUOh1o--dkArf5WpB5amXKZ75Alzo69PbxNW1IbN6NU6Qe04yjGgtcouf5cJDcJhRBAfcO7d2kdIPWj607VjGr=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn36H0zqjKuILAD_ILjsRN_tLonJyxkhfq0rRyiQ38ZAKOE799UUdOFELwpHBkt5BMMkXCNlcyRWg2qvSg7rRhd5WSURCseKUZMTUAbsaUFDH3hpaeKGv2Tt6YcGe_mAYGtN6ZXw3A=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3fLyOTOS1mqMbktOFTENIitX-TsqAWzHGFudZXEDWgqA8soj5EjTjBDs-ux_kO4iyibm0vA8uN_yvougI4FiBYrrWxvImD2cfkWr-pce2-125EeNfFDnoLzXYLg938zXUEapcd=w300-h225-p-k-no"
楊佳純,5,2 個月前,我常來買 雞排 雞腿都好好吃 尤其米飯 香噴噴 我的便當首選 愛了,
黃明輝,5,5 個月前,"吳柏毅叫外送 習慣先看店家評價怕雷到! 外送 照片如圖 給習慣跟我一樣叫外送 先看評價的人看看!

不得了!不得了!這便當CP值爆表! 雞排便當150 排骨便當140",
Meng Tse LI,5,8 個月前,"便當經濟實惠好吃，值得大家來買
推薦紅燒肉便當🍱 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn05CLy_Ox-dZLOo_U07cjY0iLHXvSyGygN7pbkEgg6QbKqTgQxZ5qoqk5_tOJilzj2hGAOwez8V_iILAxv7todglQCqT-46gajnyq3R6gcUeZE5U6xD0zfYLxHXAsUZ8G87XoxzFgDwH6AO=w600-h450-p-k-no
C S,4,9 個月前,點了鹽酥雞丁飯，份量很多，口味都不錯，缺點就是只有外帶。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0vMt1qJKR9fRxhbLEE3t6ZpwtNgXF10B_5_vmctusIF3zkk_cyaQ21i8NCtW9v_gBAiuhgucAzOwF6VDvTW8hKRNCaI670CqyOFC2XxrFyiTvpNNV1yqNalqgsPpSiYSrKFksMK9BvGKPg=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0zc6nrnP4DyVMZil99u2rQl-xJ3AKBgt7TO8zYzvuX3a7Xl_ktK946whz-bKCJX5EAwbLQseawLsrwcT6sn6AMAyvMADQfZo29yOfsBJV6P8jUl6FA4dTGmIrnfbfNSk1VPRDBHIkD5IKi=w300-h450-p-k-no"
Lin Gluten,5,6 個月前,每次都有人排隊，基於好奇心買了試試看，很不錯欸！最常吃的是排骨便當，香氣十足，配菜也都很下飯，推薦！！,
kenzo liao,5,5 個月前,打卡送肉，結果是炸排骨，說好的紅燒肉呢,https://lh3.googleusercontent.com/grass-cs/ANxoTn1DyH9m8nUQCl-ypKsGezS7rRxE4Iab5i1iOxWNoCDFoVTCJ4X7Z3Ylfsvgqj66OXFbQLDbR8DlZnF46xnLUDV1H79LGo7jKBQtuXNlNSQQMKXH9kNcH69fmkax7uknL9B6530htnCCUYs=w600-h450-p-k-no
CSG,5,8 個月前,"便宜價格實惠的便當店
環境乾淨且快速
店員也非常親切
在忙碌之餘還是非常的親切",https://lh3.googleusercontent.com/grass-cs/ANxoTn1GmSeQ9unueOO4KmhPa8PRLq1Y-uECfid8DvPNGg5eQqcbodI-InpuBfz8mHqWptI9JNkrQUmG7Ox9v2bVGqk0O06OvvPfjNp3eBVJDd9glXt8MTunW6SZbx_kozy9QO2n46ddPsM7b_dD=w600-h450-p-k-no
陳式昱,5,3 個月前,份量充足且價格公道，味道非常有家鄉味，是每天吃都不會膩的好味道。,
marlboro pai,5,11 個月前,紅燒肉便當好吃、配菜份量很夠有也不錯吃，白飯合格好吃但有點少感覺是因為配菜太多的關係。建議點大的比較划算。,https://lh3.googleusercontent.com/grass-cs/ANxoTn1u-bgf8piYDUGUmdGfLikCm8b9j8uWB0pPbblPMt6dLgumglMt3mlG8Drruwhg8fkTgDy4dGHmGNkVgpe5s8ddR8w0O8apiZ-CYgakKC9mzszEkg-6n_bYkcwttrUFAfj7Rm2O=w600-h450-p-k-no
alan Yin,5,6 個月前,便當看起來很乾淨，只是因為生意真的很好，店員非常趕（這也是沒辦法的事），口味也不錯，會再回購,
chang Jiuan,5,5 個月前,偶然發現的便當店，經濟便當餐價格約在90-135元，經濟實惠又好吃，中永和附近，滿7個還有外送服務。,
Howard chu,5,6 個月前,排骨便當超好吃，配菜也都簡單美味，份量剛好又實惠，真心大推！,
HYYYC,5,3 年前,謝謝店家體諒我這個這麼囉嗦的顧客，因為孕期體質關係，被醫生警告過很多飲食禁忌，但店家很貼心的服務難搞的客人真的很窩心，還深怕我吃不飽加菜，讓我天天上班都很期待中餐，現在已卸貨但很感謝店家過去的服務。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2h20OG1MHI7asSiWXwt0AnQ5cIAJApe0HpAR923lPF3WSaACN6J3z4whglQr7QavrEfLA0e5ERWIB9P_RmaKblGgjKMaaOd2L7vIDbsWcBF7KpBCWw879vPB-X4eZ86fcTuVPyfw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3LPwUAVDN6Jo3XCaDLE39cXcyYHG4ApzSqC8cFShQe-VGjIO_lQVjRcOLWFUJyzSEnYHHcACpde7v4_-kAaIMx42s14sa2LOPd7re7XhjCBZE0iNxZlLQGzn2NucG8u0lc9dG-=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1WpwBvTMI8pypgrEnpnDS43pYYm5Q7xh-fOxV5_MvbK5yCB3SQr46xGhlq70LY5uTeEOj8eOvjPD8EFEb8wg5qhd3NlmZYNSdt-3n3bYyW6h1g_FSaoCc9w0GSOWhe-zVFsx2BkQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1WDurS7LXq53RiPVkNE19l8YJ0YVZkDJC8Kql03-mu6aUbAmo-l_AuEUjjdgYtO4MkmNA6RSOilLMJlbaqNP4b3OAqIeL-PVuBrrKtDYY2BlD0WcTrIhuIYVuAPRPx4ON50g=w300-h225-p-k-no"
謝蘋蘋,5,5 個月前,懷舊便當🍱看到許多人來購買，過來嚐鮮看看，有許多口味可選，目前有打卡送紅燒肉的活動 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn1yzNRK6VDdVwAPkuVQNqoySaOPPx6iB_m7UQv0cYwfaHxg4TXlYmIaTu9y111FiREsro3loRKozqMV3G4U5GcVOX8GOgDdnemhf_KQx23Hewq8q6MPAl4CUxypTjyLfX6GV2fI2YF6Zq0=w600-h450-p-k-no
Winnie,5,5 個月前,衛生乾淨的便當，看起來清爽不油膩，晚上五點多來，人潮一直不斷，可以試試,https://lh3.googleusercontent.com/grass-cs/ANxoTn2yInso_-qMJsOMNqodOc-qbQQ5IP8Gi-NMQb-vN2wP3dANEq7-phZBLt8xu3RUAfLxKdt5CVkkWvhph3N2bCeR33sX3FN-x2uAuQTEiYfUc5Q03MpOaDUWVHDJ4ympR5i8XXDbo_IoXsFg=w600-h450-p-k-no
許哲愿,3,1 年前,"雞腿便當$120，可惜雞腿沒有拍照到，飯偏少，成年男性吃豪華便當應該吃不飽🫠（點餐時還特別問了豪華跟經濟哪個飯多），配菜乾淨～不錯吃，主菜炸雞腿偏乾（沒拍到就你自己試試吧）
從點餐到拿餐約十分鐘，到家五分鐘內吃便當～沒有想到雞腿竟然是「溫的」，在我後面點菜飯的客人都比我早拿到，難道不是為了炸雞腿所以我比較晚拿到🤔 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn2HzGdEFGivHUd8ee7apUsAwd3O4NDGiXU4cDBkeISA62yYJhX_fbWx3eIg7WbmZi27zC5LD8ENvSA-2ZI4_6JEDEX_sA0K8ijdKrncG5OR837xakCX6gY4sTl2Lu0H9Ycn3FAypQ=w600-h450-p-k-no
Yihsin Chen,4,1 年前,"蠻經濟實惠的
便當有分小或大
雞排調味稍鹹些","https://lh3.googleusercontent.com/grass-cs/ANxoTn0ULNabVm4BqWdeCSF3HlfkwVhNzaOqGrMMSGcc5-YRMFIrjVyMD7KOhygIVqAGt29xvCRl3W8rN8_z3i3GD_6IhBFYle-nibNEE-bHPne571VPhW085dJIyqY5GMVTsWG96D6z=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2Kw8fYNvfFrg18_OidmKRwpuuFDyErnK995iQbdMYSyurcKEUngtO_Phfdrx2AwWlrN37iWm1hof_6VJEHtiNRK6Ae6ZHC40OGR1KS161bPqrMKvqxBix3L5aUWH8pzJYVV7Q4=w300-h450-p-k-no"
美月,5,6 個月前,便當口味品質都很好，速度也很快價格又便宜護照方面酥皮肉嫩超級棒👍 …,
Strike Lucky,5,3 個月前,CP值很高的便當店，只有外帶，有分豪華版跟普通版餐盒。,
lily,5,8 個月前,"太誇張了！

外送平台第一次點這家便當，雞排也太厚太大片了吧，配菜超多，連食量大的男同事都飽到嘆氣😆 …",
Liangyu Kuo,5,5 個月前,在地好吃便當，燒肉讚，G排美味，一定要來外帶一個哦！,
Milton Huang,5,6 個月前,開一陣子都沒來買，好吃好飽好香好棒，只有外帶，適合天天來買讚啦！,
翁力齡,5,4 個月前,便當好吃，小孩最喜歡雞腿飯、雞排飯，菜色也好吃，不踩雷。,
王坤昊,5,1 年前,好吃喔！服務也很好！每次經過都會購買，豪華系列還會將菜都分開，不像一般都混合一起，看起來就像家禽家畜吃的，推薦,https://lh3.googleusercontent.com/grass-cs/ANxoTn3beo5X48vUrqygYmBzO9Se_ZHXoZyJzOrzOBYo27dsbyYfX-59uSoVsjhrWcQueXcp6GWBcl8ZWH4MVV-ZyxEJoSC8GX5pRGudCPlxHa82zP4zu2W5CjZFda7lZyADVulmBIqG=w600-h450-p-k-no
Sherry Weng,5,7 個月前,午餐的不錯選擇..還可以選豪華四項菜或經濟三樣菜,https://lh3.googleusercontent.com/grass-cs/ANxoTn0-AbeB04R1QwwYWD8G3EovUNqoIHQOSj5OY6gP1O_gwjdIaEnNf8OisQoi_XY4K3sAAsskqrFG7xTI_TFlJ64gW_1eb8mv-dUF1iTLojMSrDLImruP0NgC-9WOp071HnZGttW_TWJHJmE=w600-h450-p-k-no
Lee,5,上次編輯：3 個月前,雞排便當看起來很好吃 甚至有活動可以參加喔 大家都要來吃,
江阿晴,5,4 個月前,每道菜吃起來有家的味道，又不會死鹹，回購再回購，小孩也很喜歡。,
張若婷,5,5 個月前,在網路看到評價很高想說來試試看  cp值很高的便當店 可惜沒有外帶,
Ausmus Chang,5,6 個月前,雞腿飯很不錯喔，雞腿烤得鮮嫩，配菜健康營養，還有小朋友喜愛的豆棗,
許楷樂,5,5 個月前,雞排多汁好吃、服務態度也良好，出餐速度快，是家人便當的最愛,
布里登,5,8 個月前,"！！（排骨下面是一片小香腸跟豆棗） 飯也很好吃很Q,不會太硬或溼軟，而且還附湯，湯也好喝不會太淡沒味道，整體很滿意",
歐琳,5,1 年前,"雞排有夠好吃～　趁熱吃蠻脆的
便當份量非常充足 女生的話 可能一個便當要分兩餐吃",https://lh3.googleusercontent.com/grass-cs/ANxoTn3_rw3RfRl95vmT_tmQNjbchZj_e130d0hPKmuDHamX0o2kX0o1-4CORkibecjxUcSKQ5THNaIll4u-FZ9ams1Zw_bDG0CsEnHWih1aD35e8C5wSLSAX7_DnYZa8ieXcioXnJzCPQ=w600-h450-p-k-no
王淑萍,5,6 個月前,無意看到懷舊便當，發現料多實在，口味好吃，已經回購很多次了,
amy chen,5,1 年前,精緻菜飯便當，快速方便，改天試試其他口味的便當！,"https://lh3.googleusercontent.com/grass-cs/ANxoTn3NBKfpnviMvBjWWYQLRD6QHwPkBx4ekps99KgX_-x0dvGoIArWQ8Q4tqPwD1mayMEpCWHQy5euXSTXLomptPnjt-o5Y8VFNnC6zb7rAlRhCJXHcb0jjQSlTi7Zxz53dmbP1dFw0w=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1aHZaOFTJyBBr7ShAIPSNq2ptBb67BxRK-fMYRu76Og7uKtmQnBGyA3k6z0cKvFhwyhLNuwGVnjsl4aMeOFrxXt1TaFi4GMwOacdgYnNSnLs7fXcF5upk53ZBldxddOO5zRWQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1SgQhQMER6pKZN70V1ThTtewTaMToWX4BTHBcaRNp67hKhX_e50H88F6FA02y7ncj1DOgLw2rnSAYY9_OveAdLjF91BCLOgledxMewEF7BOScr2DrgCsJot2xQP8w0Abl8bNWHdw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2Zis6JBzlthWHBIN_vrSv8slxW11hZALVpJ7oAToxLCGt1V5ojGW6ghs3VQy-cQ9ff_C68T5VER3gBzijYXbFMpJ4REgTuY5eoUu69I4d62zhH9A9lDa5nIZQEz8rps_V1Lk8o=w300-h225-p-k-no"
莊Rachel,4,3 個月前,聽說配菜豐富，男生吃得飽，現在寫評論送紅燒肉,
林少凱,5,4 個月前,今天來試試看排骨，目前有打卡送紅燒肉活動，一堆人都在點紅燒肉，來試試看。,
葉淇,5,1 年前,雞排有夠大，菜色也不錯，味道比其他便當店好吃多了，價格也算親民，推薦,https://lh3.googleusercontent.com/grass-cs/ANxoTn0GQ9JapGxXivwkbrEMwPrZjgQd3otuwmMLXazaO3mCCjidqIHl1yImnBwV0G5WOy-OAE_2x1ymkHDVlgw8jHF-9jATkQlr8yIbJCEC7GuQ-ArUAU_IYw6utu2_xpLYlL7nGAE=w600-h450-p-k-no
葉正時,5,4 個月前,排骨、雞腿還不錯，菜色也不錯，重要米飯非常的好吃,
陳虹伶,5,1 年前,回購很多次了，便當都很好吃，肉和菜很多，吃的很飽很推薦，服務也很好,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2dUdk7hw1oWZ5QeIWTUs8Pkd06U12GA9dw6SffeZlcFsBd_lxgZD9-jB1RRk4Z9GSLgkxxZM3fyhHZkfQtZLRPm0WaHxKVbftGmSSuhFXqNklmJiehenjUWguY_jMgyXPt4WRu=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3Wv633I7XAlC8ZqHwTMUENwFVBmmgEpgsiWhNDtN7NdHds_9BCwwahl4K1Cjzv7_WoKNwAutDoTrSBK7b6uOqcmd1WZTjeWRCr6ag3djxZBJNV_eYGP1zlEhEXz99PxVK1kto_=w300-h450-p-k-no"
SARAH LI,5,7 個月前,我今天點3個便當，非常期待，看起來好吃份量又很大。,
Hui Lee,5,5 個月前,便當經濟實惠、菜色豐富、主菜樣式選擇多，店員親切。,
顏彩純,5,1 年前,米𡘙豐的懷舊便當、經濟實惠，超好吃！現在還有90-100的便當真的是佛心老闆！歡迎大家來～ …,https://lh3.googleusercontent.com/grass-cs/ANxoTn3UrYaSKFPIM4LjlRlXCc4HrRFajDUtmY-NUMbnGfjcMVpAoRjN3aMxqtApcL_MS21wkwFUC6rRflapeIcDLQM0uG8Bit3yB-k9zqVboVQ-ulUxvQNyN88o3NxDHpgCHNAL67DbTg=w600-h450-p-k-no
mengying Kuo,5,8 個月前,"第一次來買 覺得配菜不錯 也買了紅燒肉便當
真的不錯吃。經濟又實惠
評論送紅燒肉喔",
孫文華,5,6 個月前,前台服務的姐很好，餐點現作也不會等太久，非常好吃！,
辛柏頤,5,7 個月前,特別來吃，份量看起來超大又不貴，感覺超爽，住附近可以常來！,
龔品陞,5,4 個月前,感覺這邊的紅燒肉真的感覺是很好吃的樣子耶,
徐曉鳳,2,3 年前,"今天去買了便當裡面有一位工作人員 穿著白色上衣戴著眼鏡 他的口罩戴在下巴上  這不是我第一次看見裡面的員工 把口罩戴在下巴上 之前去買也有其他工作人員也是這樣 現在是疫情期間希望你們能把口罩戴好
便當部分 還可以但跟剛開幕的時候我覺得色香味俱全 現在差很多 配菜部分也沒有剛開始的豐富",https://lh3.googleusercontent.com/grass-cs/ANxoTn2_S9Ku0se_WMxTmng4MyQHFhnsP7vLUaeN_BSSTniNVuYI6RAi3AVCZ0z5IGwHpnMV3Z7u_gOuvliWntVfrfaiUgMlnplgmXx-J0JHoOOuAyS2EsTFvlRcdXZ9nzpixqTmLTl72g=w600-h450-p-k-no
傅勝昱,5,6 個月前,買了3個便當好吃料多，味道好，服務也很好,
Kyle Lin,5,7 個月前,便當份量充足，菜色豐富新鮮，口味香濃可口，價格實惠超值，吃完立刻想再買。,
家偉李,5,1 年前,經濟實惠，好吃，現在物價都高了，還有90-100的便當真的是佛心公司。,https://lh3.googleusercontent.com/grass-cs/ANxoTn0aApShRb9m5LWfIGhChGdmzBKDlvO0zkisklDGBdkUwwdTriQUGye4j3Ayh_rJCaqHwRPPubhnlx4OlmxyGby8lQ69BRZPuQrMgfkIUWQI7wBlzL0zMq-lS4k2I8K--LIv5ut_=w600-h450-p-k-no
Alan Chen,5,5 個月前,用餐時段現場來買，人沒有很多在排隊，環境看起來乾淨！,
